event_id,unix_timestamp,date,state_code,state,state_abbr,mun_code,municipality,detained,total_people_dead,military_dead,navy_dead,federal_police_dead,afi_dead,state_police_dead,ministerial_police_dead,municipal_police_dead,public_prosecutor_dead,organized_crime_dead,civilian_dead,total_people_wounded,military_wounded,navy_wounded,federal_police_wounded,afi_wounded,state_police_wounded,ministerial_police_wounded,municipal_police_wounded,public_prosecutor_wounded,organized_crime_wounded,civilian_wounded,long_guns_seized,small_arms_seized,cartridge_sezied,clips_seized,vehicles_seized,afi,army,federal_police,ministerial_police,municipal_police,navy,other,state_police,source,organized_crime_lethality,army_lethality,navy_lethality,federal_police_lethality,organized_crime_lethality_diff,army_lethality_diff,navy_lethality_diff,federal_police_lethality_diff,organized_crime_NewIndex,army_NewIndex,navy_NewIndex,federal_police_NewIndex,perfect_lethality,category,global_id
3266,1310878810,2011-07-17,12,Guerrero,GRO,48,Petatlán,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,confrontations,NaN,NaN,Inf,NaN,0,0,1,0,NaN,NaN,1,NaN,0,no_dead_wounded,3266
3267,1310965210,2011-07-18,28,Tamaulipas,TAMPS,14,Guerrero,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400,19,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3267
3268,1310965210,2011-07-18,10,Durango,DGO,24,Rodeo,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,3,NaN,NaN,NaN,2,0,0,0,0.5,NaN,NaN,NaN,0,dead.wounded,3268
3269,1310965210,2011-07-18,28,Tamaulipas,TAMPS,21,El Mante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3269
3270,1311051610,2011-07-19,19,Nuevo León,NL,21,General Escobedo,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3270
3271,1311051610,2011-07-19,28,Tamaulipas,TAMPS,38,Tampico,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,95,3,1,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-2,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3271
3272,1311051610,2011-07-19,16,Michoacán de Ocampo,MICH,92,Tiquicheo de Nicolás Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102,25,2,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3272
3273,1311051610,2011-07-19,19,Nuevo León,NL,47,Hidalgo,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-2,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3273
3274,1311051610,2011-07-19,28,Tamaulipas,TAMPS,14,Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,880,37,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3274
3275,1311138010,2011-07-20,28,Tamaulipas,TAMPS,32,Reynosa,1,2,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,Inf,0,NaN,NaN,2,-3,0,0,1,-1,NaN,NaN,1,perfect_lethality,3275
3276,1311138010,2011-07-20,19,Nuevo León,NL,6,Apodaca,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,86,3,1,0,1,0,0,0,0,0,0,confrontations,3,NaN,NaN,NaN,2,0,0,0,0.5,NaN,NaN,NaN,0,dead.wounded,3276
3277,1311138010,2011-07-20,32,Zacatecas,ZAC,17,Guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3277
3278,1311138010,2011-07-20,25,Sinaloa,SIN,6,Culiacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3278
3279,1311224410,2011-07-21,19,Nuevo León,NL,26,Guadalupe,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3279
3280,1311138010,2011-07-20,28,Tamaulipas,TAMPS,37,Soto la Marina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,12,2,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3280
3281,1311224410,2011-07-21,30,Veracruz de Ignacio de la Llave,VER,123,Pánuco,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,720,32,10,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,10,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3281
3282,1311224410,2011-07-21,12,Guerrero,GRO,39,Juan R. Escudero,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,915,4,2,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3282
3283,1311224410,2011-07-21,15,México,MEX,106,Toluca,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3283
3284,1311224410,2011-07-21,18,Nayarit,NAY,17,Tepic,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,0.5,NaN,NaN,NaN,-1,0,0,0,-0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,3284
3285,1311224410,2011-07-21,25,Sinaloa,SIN,6,Culiacán,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,215,13,2,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3285
3286,1311224410,2011-07-21,8,Chihuahua,CHIH,29,Guadalupe y Calvo,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,24,4,0,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,3286
3287,1311224410,2011-07-21,30,Veracruz de Ignacio de la Llave,VER,121,Ozuluama de Mascareñas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,808,27,2,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3287
3288,1311310810,2011-07-22,32,Zacatecas,ZAC,47,Teúl de González Ortega,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4084,126,3,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,6,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3288
3289,1311310810,2011-07-22,28,Tamaulipas,TAMPS,22,Matamoros,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3289
3290,1311310810,2011-07-22,14,Jalisco,JAL,16,Ayotlán,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,812,30,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,6,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3290
3291,1311310810,2011-07-22,25,Sinaloa,SIN,6,Culiacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3291
3292,1311310810,2011-07-22,30,Veracruz de Ignacio de la Llave,VER,193,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,3292
3293,1311397210,2011-07-23,14,Jalisco,JAL,97,Tlajomulco de Zúñiga,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,0,NaN,NaN,NaN,-2,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3293
3294,1311397210,2011-07-23,28,Tamaulipas,TAMPS,22,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3294
3295,1311397210,2011-07-23,5,Coahuila de Zaragoza,COAH,35,Torreón,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,14,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3295
3296,1311397210,2011-07-23,19,Nuevo León,NL,10,El Carmen,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,53,5,3,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3296
3297,1311397210,2011-07-23,30,Veracruz de Ignacio de la Llave,VER,155,Tantoyuca,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,761,13,2,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3297
3298,1311397210,2011-07-23,9,Ciudad de México,CDMX,5,Gustavo A. Madero,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3298
3299,1311483610,2011-07-24,25,Sinaloa,SIN,4,Concordia,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3299
3300,1311483610,2011-07-24,28,Tamaulipas,TAMPS,41,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-2,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3300
3301,1311483610,2011-07-24,25,Sinaloa,SIN,6,Culiacán,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3301
3302,1311483610,2011-07-24,28,Tamaulipas,TAMPS,27,Nuevo Laredo,16,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,15,0,4998,158,2,0,1,0,0,0,0,0,0,confrontations,0,0,NaN,NaN,-1,-3,0,0,-1,-1,NaN,NaN,0,just_wounded,3302
3303,1311483610,2011-07-24,5,Coahuila de Zaragoza,COAH,35,Torreón,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3303
3304,1311483610,2011-07-24,12,Guerrero,GRO,35,Iguala de la Independencia,0,12,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,6,NaN,NaN,NaN,10,0,0,0,0.7142857142857143,NaN,NaN,NaN,0,dead.wounded,3304
3305,1311570010,2011-07-25,19,Nuevo León,NL,50,Vallecillo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,1,1257,236,1,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3305
3306,1311570010,2011-07-25,24,San Luis Potosí,SLP,56,Villa de Arista,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,3306
3307,1311570010,2011-07-25,30,Veracruz de Ignacio de la Llave,VER,193,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,3307
3308,1311570010,2011-07-25,28,Tamaulipas,TAMPS,27,Nuevo Laredo,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3308
3309,1311570010,2011-07-25,8,Chihuahua,CHIH,37,Juárez,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3309
3310,1311570010,2011-07-25,12,Guerrero,GRO,22,Coyuca de Catalán,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,750,6,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3310
3311,1311570010,2011-07-25,19,Nuevo León,NL,44,Sabinas Hidalgo,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,5,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3311
3312,1311570010,2011-07-25,12,Guerrero,GRO,3,Ajuchitlán del Progreso,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,4,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3312
3313,1311570010,2011-07-25,19,Nuevo León,NL,34,Marín,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3313
3314,1311570010,2011-07-25,8,Chihuahua,CHIH,37,Juárez,0,17,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,20,0,4,2,0,0,0,0,0,0,0,0,0,0,0,confrontations,0.85,NaN,NaN,NaN,-3,0,0,0,-0.08108108108108109,NaN,NaN,NaN,0,dead.wounded,3314
3315,1311570010,2011-07-25,28,Tamaulipas,TAMPS,27,Nuevo Laredo,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3315
3316,1311656410,2011-07-26,10,Durango,DGO,32,Santiago Papasquiaro,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,160,6,1,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3316
3317,1311656410,2011-07-26,28,Tamaulipas,TAMPS,20,Mainero,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3317
3318,1311656410,2011-07-26,16,Michoacán de Ocampo,MICH,46,Juárez,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3318
3319,1311656410,2011-07-26,16,Michoacán de Ocampo,MICH,106,Yurécuaro,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,5,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3319
3320,1311656410,2011-07-26,19,Nuevo León,NL,49,Santiago,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3320
3321,1311656410,2011-07-26,19,Nuevo León,NL,27,Los Herreras,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,3321
3322,1311742810,2011-07-27,28,Tamaulipas,TAMPS,27,Nuevo Laredo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3322
3323,1311742810,2011-07-27,7,Chiapas,CHIS,102,Tuxtla Chico,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3323
3324,1311742810,2011-07-27,25,Sinaloa,SIN,13,Mocorito,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3324
3325,1311742810,2011-07-27,28,Tamaulipas,TAMPS,27,Nuevo Laredo,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3325
3326,1311742810,2011-07-27,12,Guerrero,GRO,38,Zihuatanejo de Azueta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3326
3327,1311742810,2011-07-27,16,Michoacán de Ocampo,MICH,13,Carácuaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,20,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3327
3328,1311742810,2011-07-27,18,Nayarit,NAY,6,Ixtlán del Río,3,6,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,0,NaN,NaN,6,-1,0,0,1,-1,NaN,NaN,1,perfect_lethality,3328
3329,1311742810,2011-07-27,19,Nuevo León,NL,26,Guadalupe,0,3,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,2,0,55,8,1,0,1,1,0,0,0,0,0,confrontations,Inf,0,NaN,NaN,3,-4,0,0,1,-1,NaN,NaN,1,perfect_lethality,3329
3330,1311829210,2011-07-28,5,Coahuila de Zaragoza,COAH,35,Torreón,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,3330
3331,1311829210,2011-07-28,30,Veracruz de Ignacio de la Llave,VER,193,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3331
3332,1311829210,2011-07-28,15,México,MEX,25,Chalco,8,3,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,confrontations,Inf,NaN,NaN,0,3,0,0,-2,1,NaN,NaN,-1,1,perfect_lethality,3332
3333,1311829210,2011-07-28,19,Nuevo León,NL,13,China,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,3333
3334,1311829210,2011-07-28,19,Nuevo León,NL,41,Pesquería,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3334
3335,1311915610,2011-07-29,5,Coahuila de Zaragoza,COAH,35,Torreón,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3335
3336,1311915610,2011-07-29,19,Nuevo León,NL,21,General Escobedo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,333,294,2,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3336
3337,1311915610,2011-07-29,5,Coahuila de Zaragoza,COAH,30,Saltillo,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,474,11,3,0,0,1,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3337
3338,1311915610,2011-07-29,28,Tamaulipas,TAMPS,22,Matamoros,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,5,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3338
3339,1311915610,2011-07-29,19,Nuevo León,NL,42,Los Ramones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3339
3340,1311915610,2011-07-29,12,Guerrero,GRO,58,Teloloapan,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,237,0,329,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3340
3341,1311915610,2011-07-29,30,Veracruz de Ignacio de la Llave,VER,193,Veracruz,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3341
3342,1311915610,2011-07-29,19,Nuevo León,NL,39,Monterrey,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3342
3343,1311915610,2011-07-29,16,Michoacán de Ocampo,MICH,96,Tumbiscatío,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3343
3344,1311915610,2011-07-29,19,Nuevo León,NL,41,Pesquería,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,3344
3345,1312002010,2011-07-30,12,Guerrero,GRO,38,Zihuatanejo de Azueta,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,3345
